5.513847695115786429e+00,5.999196905713153782e+00
-4.270761922877930328e-01,2.723960002927925395e+00
6.035910492570630836e+00,5.267177394914736688e+00
-4.584206630711946118e-01,5.313998733352476300e+00
3.806510922461390667e+00,4.114939392713266586e-01
5.631779692085991940e+00,-1.877883162665411554e+00
3.376206225143786099e+00,-1.270982168061608908e+00
3.896317498375846178e+00,-1.070377657341182509e+00
4.546272589545846898e+00,2.639322623414496194e-01
4.533694214255166166e+00,-7.816857370917333903e-01
4.660922006877965984e+00,1.047301216548663483e+00
4.251262728031344196e+00,-5.872177676391122647e-01
3.361804095390945601e+00,-4.528725192593605064e-01
4.186514212838556404e+00,5.089775125913440057e+00
-1.533882447319887543e-01,3.140995410849580782e+00
-5.438507819121170608e-03,2.591927814357195103e+00
4.250618637172477676e+00,1.021732327710240584e+00
3.116771478433126574e-02,3.973739553707388961e+00
-2.392996980345558355e-01,5.190993818302331420e+00
-1.284026479770100822e-02,3.916540315749653001e+00
2.097129432854988540e+00,3.567077510811827334e+00
5.189010499759636019e+00,5.720192381534254800e+00
5.487179611417749570e+00,6.585465947971163914e+00
3.166049227350710371e+00,-7.960826650478837474e-02
-1.301098629315261324e+00,4.691512312544278807e+00
3.318084636682819166e+00,-1.437969728179450124e+00
5.717765692565578206e+00,4.149475297048066835e+00
6.434870466217023299e+00,5.612292014862884315e+00
-1.847664094108846911e+00,2.252469190888467310e+00
3.328735632644602038e+00,-2.680266957239972325e-01
4.700584533427644374e+00,-1.672911015883381980e+00
2.851214627053647810e+00,-2.245077395676373377e-01
6.987904168521436254e+00,5.818910085519530817e+00
-1.166415891451905384e+00,3.875365571541143250e+00
4.514117035408142797e+00,1.395249244502866803e+00
3.169475815496639370e+00,-4.476115184913992406e-01
4.196770263961802527e+00,5.896645633184620650e+00
3.833732687519447513e+00,-1.516078792055054913e+00
5.688746153353336332e+00,7.823677431033507546e+00
-1.510877588947644012e+00,5.218491815117364041e+00
5.500715375638202786e+00,6.888607659883128065e+00
6.165195861283540246e+00,6.851135041310084439e+00
3.995841444866994330e+00,-9.878503300080144767e-01
-5.440727165000731891e-02,4.497893089912132325e+00
4.991321209303581696e+00,4.598127606595632244e+00
3.265397771292914531e+00,1.998627664186937436e-01
2.636697039056665748e+00,3.596838173811991446e+00
3.311330383391586807e+00,-4.081981169816728539e-01
3.375901891226381846e+00,-1.661914010578375567e-01
6.192990470949865767e+00,7.059437432120693856e+00
5.173106505823444223e+00,-7.009448515546664593e-01
4.388969925167785391e+00,-1.569823809247024693e+00
3.089711271323103969e-01,3.845881962653399988e+00
3.415604757533914793e+00,2.258642447944222198e+00
4.022922867528838431e+00,6.019069610592903352e+00
5.964391033785858554e+00,6.502069949066328292e+00
8.287039466887341277e+00,6.250719010975938517e+00
6.388045288679101041e+00,7.355166499105454392e+00
2.970842432806525935e+00,-4.388979380085342163e-01
6.359264227272172221e+00,5.457325570007638404e+00
7.287109531772401283e+00,5.832420251460445293e+00
2.934920845226324460e+00,1.358990420460645110e+00
1.652922558294980915e+00,4.276025878596538377e+00
5.810769890125405901e+00,6.807318113609315269e+00
1.778485615544062481e+00,2.467703392909134763e+00
3.742604594448899480e+00,2.082358234869507996e-01
-4.791232165988566771e-02,5.840664644424549579e+00
6.070097956374327808e+00,4.786260915445881281e+00
-9.943537867819672582e-02,3.991686655007911533e+00
5.972211978174562397e+00,7.440803665227955221e+00
-1.244050277302955365e+00,3.678152809717020855e+00
3.043114461413904070e+00,8.182794622575253474e-01
4.529109248996066484e+00,4.667044425820543907e+00
7.084893409172481338e-01,4.836195583780907192e+00
4.290658579537219630e+00,-5.122049520474172279e-01
5.832060240872846135e-01,4.376826892760814047e+00
4.713872453068686852e+00,5.159787543861991566e+00
5.659484630101243141e+00,5.728168279098661664e+00
4.400291019296980188e+00,3.883581036587378410e+00
2.500010586273471169e+00,-1.381512288625993401e+00
5.834645142724376399e+00,6.285637410470834574e+00
2.892262974891562699e+00,-1.455619045025190683e+00
3.660727970906402007e+00,3.953807701071300196e-01
6.602704088645629243e-02,1.844808744833392300e+00
5.492642479199004057e+00,6.193668742376001735e-01
-7.114956464289853844e-02,2.916389235556705373e+00
3.771627665862801737e-01,3.970928730155295128e+00
6.189273924679852712e+00,5.133969705055640986e+00
2.600549488571473125e-02,3.663611348114030886e+00
1.378541777164330906e+00,4.741028685595209957e+00
2.900431562591176404e-01,4.405362239376581002e+00
1.997263137186205739e+00,3.550816915739749113e+00
1.259339764909478854e+00,2.886506574715921758e+00
5.297549478467404427e+00,6.017123104793785870e+00
3.270635444065668196e+00,3.274333399711347736e-01
7.901327012026483132e+00,5.399651922514896007e+00
6.304342594314644721e+00,6.965058451191954880e+00
5.400670183105811262e+00,-9.611365191166691690e-02
3.665030796731756801e+00,-1.307850434585094757e+00
1.099693813656697161e+00,5.648969536895372734e+00
8.230606119255721609e+00,4.888917574164638680e+00
6.693933305042495618e+00,6.069685930524873818e+00
1.130755291957159070e+00,4.826691127911082901e+00
7.204780941361872415e+00,6.918965857103253292e+00
5.091088579301501049e+00,5.440889250996560733e+00
3.898479792463612981e+00,4.683355913090000433e-01
7.346481782583016873e+00,5.904714073548078090e+00
2.697001957294472341e+00,-4.027044219183074092e-01
3.622490963661060270e+00,4.086991670915671171e-01
1.194242889162736798e+00,5.977863568144835327e+00
6.277531241520926564e+00,6.821252999148202711e+00
3.588952758354815309e-01,4.131908311639782561e+00
-6.954117917270147275e-01,4.248634569053252541e+00
4.578381522101537371e+00,6.488883365599064312e+00
4.227101214524846995e+00,1.867646144202685377e-01
4.002870315651695599e+00,6.701603875828091583e-01
2.472962492143208735e+00,5.194331551867505503e+00
4.227301437165980502e+00,-1.864614229463357864e+00
-2.118660191437309326e+00,5.452738197154119781e+00
4.322425719636409092e+00,-9.658019267848377484e-03
3.290268117180358831e-01,4.212683735358762505e+00
3.460070867133113737e+00,3.918542218396951493e-01
-6.757146329454157829e-01,4.965337552479325289e+00
-1.037276095912607721e+00,4.506807984726828309e+00
6.061220309862483724e+00,7.026498465861549469e+00
1.453344754897450075e+00,5.578241603614445765e+00
-7.738956054480951030e-01,4.195683251438667938e+00
2.172995211292288786e+00,5.595918616012772517e+00
8.057399648345598964e-01,2.040202187179837701e+00
8.101844543162613210e-02,5.071847184431383937e+00
1.408982626960057827e+00,1.871081918776149600e+00
1.165730631758519653e+00,4.635242735286405846e+00
1.303025365248387413e+00,4.309504678351172124e+00
6.418538242222887824e+00,5.955823626053172504e+00
3.159048405012485183e+00,-3.646436707141543360e-02
3.002301612703448086e+00,-2.111042844973982091e-01
4.111034303149825320e+00,1.129395891764592541e+00
1.098645858194950697e-01,3.084003174224435817e+00
4.026602337364944439e+00,8.333656867537440505e+00
5.351378640236870154e+00,-1.005898322109201048e+00
5.024327477868752112e+00,-1.733224961886780380e-01
5.659939916918008684e+00,7.014439599921103330e+00
5.380248487974249372e+00,9.737985250689641659e-02
2.913680447220578174e+00,1.668445572507202934e+00
1.489928436141711998e+00,4.270098670211788239e+00
5.646010566963981958e+00,6.678984248716310468e+00
6.405606147245537230e+00,-1.217178655065030313e+00
3.982800073246471673e+00,6.337467928891420854e+00
6.907364804741889408e+00,4.780772037906045213e+00
3.493733207328317825e+00,1.149462369547763041e+00
3.786908239031352874e+00,-6.312227406482323611e-01
6.565468117553225014e+00,5.621823772002333186e+00
4.875798042178501213e+00,5.453566089800142791e+00
4.954187738833504717e+00,-9.430774384153958745e-02
4.362139937129070333e+00,-2.862490921191366833e-01
8.347445208481474310e-01,4.744219166464010762e+00
6.517399846642930150e+00,7.667872264734945098e+00
2.822804038744989086e+00,-1.024413616815954775e+00
2.676516932365910151e+00,-9.991637535733355335e-01
1.340814759716705051e+00,5.899209888228388543e+00
1.457990561520971617e+00,3.562941049593025156e+00
6.042080180566836711e-01,5.247479199756460488e+00
2.616374040323534267e+00,2.034374362380199752e+00
4.848516977666931377e-02,3.038357485354300280e+00
4.284653292851538176e+00,6.146725166527838846e-02
5.408386439801653456e-01,5.467559425316361299e+00
7.216866974451588312e+00,6.457001615521347659e+00
6.918053933420037716e+00,7.044532378137721373e+00
1.004200509998151691e+00,5.552543914481417708e+00
-7.015218012273595205e-01,2.478879254189403802e+00
1.419931443548525518e+00,3.509496321217374870e+00
1.416404779983397033e-01,1.624649017363586356e+00
-1.150791294475947690e-01,2.411487073667598402e+00
-1.055080283596498303e+00,3.968483992704785912e+00
7.402250985847590670e+00,6.496344044383498328e+00
5.500954601794727061e+00,5.253975061307816219e+00
3.249850001877867101e+00,-5.292670120810490930e-01
7.816424941000015281e+00,5.966805532061047579e+00
5.588305775483831894e+00,-1.167018916307673154e-01
2.239968515034057805e+00,4.657349147696836056e+00
1.948060933609073508e+00,-1.297642743002793475e+00
1.687159319161723459e-01,4.769253616368962945e+00
-3.050235355633376666e-01,3.806563352274890732e+00
5.630632810632211438e+00,4.344669163969486547e+00
6.655102564620562156e+00,7.479832201321346297e+00
4.670871763789280706e+00,4.162599851702553089e+00
7.940096221273948984e+00,6.655318612547368673e+00
6.038632835248712638e+00,-1.095072039870568448e+00
-1.156677955004346448e+00,3.203221516140566383e+00
4.678715858726308241e+00,-5.929406025042116557e-01
7.384257914010106560e+00,5.973075864507186417e+00
4.768812153340607374e+00,1.361227395671391838e+00
-1.597739230142820821e+00,3.028545304013849915e+00
5.620655266302828856e+00,6.846955137544517456e+00
3.905297699684940227e+00,-1.526520700154899490e+00
-8.457714315019576601e-01,5.215182182319384907e+00
5.764696927708282459e+00,5.729519173828641954e+00
5.275599852792701938e+00,6.534065609652889961e+00
3.794601733127542342e+00,-3.188533412648585919e-01
4.918455538867207544e+00,1.228700931044690137e+00
2.773705344978184328e+00,-6.826678452728612845e-01
1.234196086369909295e+00,3.962105189978123665e+00
5.806341556150294458e+00,5.132830848082867270e+00
5.637910857147903521e+00,4.909466973197790907e+00
5.238512152175234249e+00,5.761997243096978139e+00
-8.928026884099460325e-01,3.747201260094972675e+00
4.631967704142179176e-01,3.101383438372097956e+00
-1.563867824817892549e+00,4.746246973863786245e+00
-3.922635814759186101e-01,3.340621458577591518e+00
5.015933821850531160e+00,7.407321219124195721e+00
-1.411553998315157488e+00,3.227160606958475508e+00
2.072036730785998149e+00,3.150799523903683674e+00
3.123032935131961896e+00,-2.002667629343129752e-01
4.126420550022676714e+00,-2.103565042801142926e-01
1.007921669369898243e+00,4.538785728176257805e+00
2.944518495819922754e-01,3.589102677360971771e+00
3.935768067865963893e+00,6.543488503451031946e+00
5.548320180357631415e+00,-6.064105572466242933e-01
-1.855350047135438274e+00,4.671017889168801673e+00
8.409310596889091327e-01,5.659379669722485851e+00
5.575934176001934084e+00,5.201431981391730908e+00
-6.308428666871791490e-01,3.474622921581033808e+00
7.523027456220243714e+00,5.824764896871005071e+00
4.287482313331069328e+00,6.369546544433692503e+00
4.612250728107072817e+00,8.335743843650754714e-01
5.689868878315066603e+00,5.867383046050268725e+00
-1.265107602109547258e-01,4.750444556385359007e+00
1.477411107826343439e+00,3.368702905467050535e+00
2.237397584624990721e+00,4.574315240967358753e-01
7.532241262697336737e+00,5.190949407237503088e+00
4.642083495667142401e+00,1.668198418712031117e+00
4.022005154459635357e+00,1.846948268434295271e+00
2.429469426029532420e-01,2.816641506224521585e+00
7.521772926806792603e-02,5.083338034987887610e+00
2.462702971983052436e+00,-6.165779638254051953e-01
4.885300661914449449e+00,-5.704504952620331748e-01
5.675959987151912856e+00,6.086815068902041048e+00
4.966037798228009947e+00,-3.744825917033943186e-01
5.037458100117875759e+00,6.342850967788746352e+00
5.865183489020050267e+00,5.192262541549451882e+00
-1.257622604881894812e+00,2.878197361042650115e+00
4.496806676950321879e+00,-7.416760172599530243e-01
6.180680238271212268e+00,5.141047577957723824e+00
6.932019483119696623e+00,5.292655206085780328e+00
2.596314490882664305e+00,8.735913925994293061e-01
6.316567297542026449e-02,5.639654728443626475e+00
-1.510238729672373159e+00,5.577520926399692769e+00
4.782473402829959142e+00,5.739323561823197473e+00
2.896462105346231830e+00,-9.089740628042207449e-02
4.100140211534532009e-01,4.091294501684132889e+00
6.751002531836968856e+00,7.335297146423182646e+00
6.632021623976326552e+00,6.680138583575734756e+00
6.364651266018836573e+00,7.245587768557515851e+00
4.703106938857139485e-01,4.441653929582570548e+00
4.079899077087516979e+00,-3.895772677017768637e-01
4.956795365781566431e+00,-1.983833665901603704e-01
8.808746027003565571e-01,3.739066800905403110e+00
3.739082220940413759e+00,1.207591598955813472e+00
6.931991932976574233e+00,6.735466149497631783e+00
5.338666505045037702e+00,7.070621981057604977e+00
4.307835716250267843e+00,4.486833814290495936e-02
6.124860300202551677e+00,5.503108297209204913e+00
6.829171224157179587e+00,6.724705779011181939e+00
1.362637043058981812e-01,2.853181209844791510e+00
-7.075889663326065948e-01,4.811678250970452986e+00
6.051635634895059290e+00,4.809669874651902433e+00
6.275823031877160396e+00,4.996146588497714092e+00
5.009299215946266592e+00,5.884975320473733618e+00
2.409571941974480325e+00,1.001798142005808190e+00
-1.452429326926706343e+00,3.790636300040311824e+00
-7.432869558146599775e-01,4.827951153912048099e+00
1.265815020803855662e+00,4.629513254570198910e+00
6.042715137206185361e+00,6.377638720610407042e+00
7.117114420238977779e+00,5.912568107661697603e+00
8.766553413307752729e-01,4.104991731136117927e+00
6.018202986222688011e+00,7.045237588032664533e+00
1.717626087792350820e+00,-1.415999980602216546e+00
2.839998206459918073e+00,-1.347640483435647241e+00
2.853320811079686159e+00,2.875615163668979873e-02
-1.319420184179489031e+00,3.743255143896354387e+00
4.114309511427099331e+00,4.930964786449655857e-01
5.359495698976179057e+00,7.076668228464715327e+00
4.044462935393104530e+00,-9.428731751636160174e-01
4.323531679152124774e+00,-1.656376636689999238e+00
-7.956896083481520554e-01,2.962259727580199176e+00
3.054148623448305955e+00,-1.284277456634544956e+00
5.733596845958166988e+00,4.275027026580580092e+00
6.062460945397766920e+00,6.223269929259000577e+00
6.278214348919143539e+00,5.088570806818838221e+00
1.112644538205472600e+00,5.068566459746572050e+00
-1.300632082811801760e-01,5.152287703053629819e+00
2.561011692666534501e+00,-6.471561291242279301e-01
7.645518658716095040e-01,3.860425804765691637e+00
-1.714090107995679402e+00,4.048493657408244850e+00
2.969192113386059262e+00,1.301805820010147885e+00
-5.195191286069319320e-02,3.978843394978935688e+00
6.976055118548903700e+00,1.479333928864517755e+00
7.060721548108393364e+00,5.419952376561415264e+00
5.115983852105702390e+00,6.565486262223227953e+00
5.801241447375893756e+00,5.810103535208174463e+00
6.133505512049058694e+00,5.218997359656111001e+00
4.422928551666553076e+00,4.588332168165745628e+00
1.030061557113953308e+00,3.891393262454055701e+00
4.240656802922946333e+00,-2.352809598580758443e+00
6.782149015570064776e+00,5.417566372810222575e+00
4.165012916518589847e+00,4.235964870727090825e-02
-7.619421189028697805e-01,4.590357156757444379e+00
4.724383910805205922e+00,5.001815275309800413e+00
6.227054546969742255e+00,6.664453435151012961e+00
-4.487723154073432474e-01,2.731664948184677755e+00
7.341557627193696645e-01,3.158241308446686268e+00
7.843028828397695662e-01,5.245807545781015158e+00
5.030371517300871176e+00,-3.417464166300433481e-01
6.671963461191720235e+00,6.110543598416072086e+00
3.126193309684436095e+00,4.344522767965427690e+00
7.572665607373045837e+00,6.562880534510275865e+00
2.629414614233634317e+00,4.138723178095264910e-01
5.329612381158145062e+00,1.001005019923788264e-01
4.197039255834296156e+00,-5.922796630444107091e-01
6.190349870373083041e-01,5.780821734091937891e+00
3.947435710935084607e+00,-1.645574275844403633e-01
7.963567206643140217e+00,5.099725161285841857e+00
-6.414335721058493922e-01,4.550434440640306555e+00
7.690202445559467748e+00,4.361627369761006179e+00
5.330811593956687133e+00,6.346467406790148758e+00
-1.076721876792037014e+00,2.463876646016384786e+00
5.126410969370128967e+00,8.329907662302971971e+00
6.402196685968142731e+00,6.588347951269020619e+00
-7.025521005763238902e-01,2.883206040724073382e+00
1.632412296778269933e+00,6.409455112411019950e-01
6.586909301597321686e+00,5.970481790131774602e+00
3.336271250102821107e+00,3.898630972542095896e-01
-1.164326867805638432e+00,5.678451154750399965e+00
