limited	0.000284167263496	0.000394032475568
entergyr	7.34621099142e-05	1.27561867506e-05
mcsherry	7.34621099142e-05	1.27561867506e-05
child	2.55123735011e-05	0.000142305566126
dynamic	7.34621099142e-05	1.27561867506e-05
externally	1.27561867506e-05	7.11527830632e-05
yellow	1.27561867506e-05	7.11527830632e-05
four	0.00018519278008	0.000238970722691
prefix	1.27561867506e-05	7.11527830632e-05
35782	7.34621099142e-05	1.27561867506e-05
invovled	0.000146924219828	2.55123735011e-05
railing	1.27561867506e-05	7.11527830632e-05
appetite	2.55123735011e-05	0.000142305566126
hate	5.10247470023e-05	0.000284611132253
forget	1.27561867506e-05	7.11527830632e-05
looking	3.82685602517e-05	0.00021345834919
fronts	7.34621099142e-05	1.27561867506e-05
founder	1.27561867506e-05	7.11527830632e-05
electricity	7.34621099142e-05	1.27561867506e-05
originality	1.27561867506e-05	7.11527830632e-05
ilug	3.82685602517e-05	0.00021345834919
koromah	1.27561867506e-05	7.11527830632e-05
swap	1.27561867506e-05	7.11527830632e-05
whatsoever	3.82685602517e-05	0.00021345834919
under	0.000958082439474	0.000579990939386
sibilant	1.27561867506e-05	7.11527830632e-05
sorry	7.34621099142e-05	1.27561867506e-05
homemakers	1.27561867506e-05	7.11527830632e-05
worth	7.34621099142e-05	1.27561867506e-05
overpaying	1.27561867506e-05	7.11527830632e-05
plants	0.000146924219828	2.55123735011e-05
etringer	7.34621099142e-05	1.27561867506e-05
collaborate	0.000146924219828	2.55123735011e-05
legislators	0.000146924219828	2.55123735011e-05
risk	0.00229008159409	0.000466594572331
regional	0.000587696879314	0.000102049494005
distort	1.27561867506e-05	7.11527830632e-05
knelt	1.27561867506e-05	7.11527830632e-05
every	0.000102049494005	0.000569222264506
multiple	3.82685602517e-05	0.00021345834919
similes	1.27561867506e-05	7.11527830632e-05
school	1.27561867506e-05	7.11527830632e-05
internally	0.000146924219828	2.55123735011e-05
prize	1.27561867506e-05	7.11527830632e-05
exaggerate	1.27561867506e-05	7.11527830632e-05
customizable	1.27561867506e-05	7.11527830632e-05
ref	2.55123735011e-05	0.000142305566126
withers	0.000293848439657	5.10247470023e-05
companies	0.000210705153581	0.000381276288817
protest	0.000146924219828	2.55123735011e-05
xqirzd	1.27561867506e-05	7.11527830632e-05
convenience	7.34621099142e-05	1.27561867506e-05
casinos	1.27561867506e-05	7.11527830632e-05
suite	0.00017243659333	0.000167817939628
indices	7.34621099142e-05	1.27561867506e-05
deadline	0.000124486856917	0.000297367319004
shows	7.34621099142e-05	1.27561867506e-05
sponsored	1.27561867506e-05	7.11527830632e-05
heading	1.27561867506e-05	7.11527830632e-05
cyberopps	1.27561867506e-05	7.11527830632e-05
